time,open,high,low,close,volume
2025-11-15 00:00:00+00:00,94509.15625,96706.703125,94509.15625,96333.921875,4718305280
2025-11-15 04:00:00+00:00,96349.6484375,96495.3828125,95929.453125,96275.25,0
2025-11-15 08:00:00+00:00,96259.34375,96259.34375,95592.90625,95620.6328125,0
2025-11-15 12:00:00+00:00,95616.5625,96408.375,95530.0625,96280.296875,0
2025-11-15 16:00:00+00:00,96209.8671875,96237.546875,95697.15625,95983.578125,0
2025-11-15 20:00:00+00:00,95962.9296875,95975.7578125,95084.671875,95549.1484375,59682816
2025-11-16 00:00:00+00:00,95548.828125,95887.125,94876.5625,95667.8828125,15168929792
2025-11-16 04:00:00+00:00,95768.5859375,96048.4453125,95619.8359375,96000.0078125,0
2025-11-16 08:00:00+00:00,96023.2109375,96553.15625,95508.2109375,95574.21875,2524241920
2025-11-16 12:00:00+00:00,95565.3359375,95832.9609375,94386.3828125,94386.3828125,3669630976
2025-11-16 16:00:00+00:00,94453.9375,95340.7265625,93807.9765625,93939.0625,16282030080
2025-11-16 20:00:00+00:00,93958.0078125,94628.1796875,92971.1640625,94180.875,8602112000
2025-11-17 00:00:00+00:00,94194.296875,95432.625,93758.75,95390.0078125,4011032576
2025-11-17 04:00:00+00:00,95423.3828125,95457.765625,94893.7109375,95061.1015625,1520558080
2025-11-21 08:00:00+00:00,82455.7109375,83146.6796875,82140.640625,82228.7734375,50330206208
2025-11-21 12:00:00+00:00,82217.890625,85339.5859375,80756.515625,82816.7109375,15359819776
2025-11-21 16:00:00+00:00,82922.84375,85362.765625,82414.4765625,84153.5390625,6633693184
2025-11-21 20:00:00+00:00,84150.1796875,85311.234375,83470.5703125,85098.5625,1662820352
2025-11-22 00:00:00+00:00,85079.609375,85503.0078125,84206.53125,84406.234375,136503296
2025-11-22 04:00:00+00:00,84397.1953125,84701.359375,83817.9296875,84518.515625,397926400
2025-11-22 08:00:00+00:00,84503.3515625,84503.3515625,83518.9140625,84135.640625,0
2025-11-22 12:00:00+00:00,84078.4921875,84573.0078125,83585.96875,84197.09375,0
2025-11-22 16:00:00+00:00,84221.4765625,84756.6328125,84193.3515625,84608.5,0
2025-11-22 20:00:00+00:00,84608.5,85164.078125,84229.84375,84648.609375,0
2025-11-23 00:00:00+00:00,84679.1484375,86268.2109375,84679.1484375,86194.265625,2455592960
2025-11-23 04:00:00+00:00,86241.8828125,86743.296875,85413.03125,85691.453125,3414585344
2025-11-23 08:00:00+00:00,85735.734375,86403.078125,85728.5234375,86244.078125,2724200448
2025-11-23 12:00:00+00:00,86264.4609375,87115.7890625,86263.578125,87098.9296875,3596500992
2025-11-23 16:00:00+00:00,87047.4453125,87609.8125,86497.75,87326.5,5814317056
2025-11-23 20:00:00+00:00,87303.2734375,88025.1875,86758.390625,86798.7734375,6022021120
2025-11-24 00:00:00+00:00,86794.40625,87987.9921875,86016.3203125,87344.1484375,3780952064
2025-11-24 04:00:00+00:00,87455.5390625,87744.109375,86435.75,86977.4453125,2739105792
2025-11-24 08:00:00+00:00,86995.0546875,86995.0546875,85692.4453125,86265.734375,2754785280
2025-11-24 12:00:00+00:00,86224.1640625,86668.375,85279.109375,86539.2578125,5850857472
2025-11-24 16:00:00+00:00,86555.53125,88792.46875,86555.53125,88234.0546875,4799127552
2025-11-24 20:00:00+00:00,88353.53125,89195.734375,88248.4765625,88261.2578125,2213052416
2025-11-25 00:00:00+00:00,88268.5390625,88268.5390625,87459.7421875,87768.859375,88948736
2025-11-25 04:00:00+00:00,87767.6328125,88457.3359375,87381.484375,87381.484375,239296512
2025-11-25 08:00:00+00:00,87373.609375,87568.5703125,86674.8046875,87364.375,737157120
2025-11-25 12:00:00+00:00,87365.5078125,87687.359375,86144.3515625,86947.859375,821194752
2025-11-25 16:00:00+00:00,86941.890625,88070.765625,86171.4765625,86819.25,224854016
2025-11-25 20:00:00+00:00,86848.3359375,87764.9609375,86577.890625,87345.5859375,802000896
2025-11-26 00:00:00+00:00,87334.421875,88150.796875,87063.0546875,87063.0546875,446685184
2025-11-26 04:00:00+00:00,87133.0859375,87920.1640625,86895.28125,87920.1640625,1295949824
2025-11-26 08:00:00+00:00,87905.921875,87905.921875,86671.5390625,87031.1640625,208891904
2025-11-26 12:00:00+00:00,87065.8515625,87577.3359375,86406.53125,86897.2265625,109342720
2025-11-26 16:00:00+00:00,86956.9453125,90380.8203125,86956.9453125,89989.7578125,9535938560
2025-11-26 20:00:00+00:00,89908.09375,90568.3671875,89517.3359375,90517.765625,1490849792
2025-11-27 00:00:00+00:00,90507.96875,91862.0,90127.2109375,91161.3984375,5672087552
2025-11-27 04:00:00+00:00,91138.7421875,91509.8515625,90941.8046875,91395.1015625,920821760
2025-11-27 08:00:00+00:00,91412.6015625,91884.515625,91253.4765625,91386.90625,937738240
2025-11-27 12:00:00+00:00,91386.7734375,91423.59375,90489.515625,90959.4765625,1362329600
2025-11-27 16:00:00+00:00,90927.1953125,91811.3671875,90871.359375,91537.890625,934858752
2025-11-27 20:00:00+00:00,91542.53125,91573.6484375,91223.359375,91287.6015625,0
2025-11-28 00:00:00+00:00,91305.5625,91358.7109375,90699.5703125,91204.703125,0
2025-11-28 04:00:00+00:00,91202.0625,91677.609375,90862.7421875,90895.9609375,0
2025-11-28 08:00:00+00:00,90923.90625,91914.609375,90923.90625,91456.0078125,1463590912
2025-11-28 12:00:00+00:00,91454.734375,92913.328125,91403.7734375,92350.546875,5181161472
2025-11-28 16:00:00+00:00,92365.2421875,92371.3515625,90303.6171875,91164.7421875,5553254400
2025-11-28 20:00:00+00:00,91170.484375,91271.703125,90777.890625,90939.7265625,338300928
2025-11-29 16:00:00+00:00,90830.34375,90855.1484375,90761.2890625,90761.2890625,0
2025-12-01 04:00:00+00:00,86266.390625,86548.6796875,86196.921875,86533.8359375,23061065728
2025-12-01 08:00:00+00:00,86536.78125,86896.9453125,86227.578125,86227.578125,2343280640
2025-12-01 12:00:00+00:00,86137.1484375,86580.734375,83909.734375,84637.1953125,9870815232
2025-12-01 16:00:00+00:00,84653.6015625,85477.53125,84104.4921875,85033.78125,9019932672
2025-12-01 20:00:00+00:00,85021.875,86853.6796875,85021.875,86322.5390625,4505354240
2025-12-02 00:00:00+00:00,86306.09375,87272.2734375,86205.09375,86956.0703125,0
2025-12-02 04:00:00+00:00,86961.7109375,87218.3828125,86857.1484375,87032.6953125,0
2025-12-02 08:00:00+00:00,87039.8359375,87553.921875,86408.96875,87395.390625,2308128768
2025-12-02 12:00:00+00:00,87381.4140625,91084.7265625,87114.8359375,90948.328125,4991311872
2025-12-02 16:00:00+00:00,90928.65625,92309.515625,90316.7734375,91951.6484375,4248674304
2025-12-02 20:00:00+00:00,91945.8359375,92004.703125,90821.234375,91345.09375,1817141248
2025-12-03 00:00:00+00:00,91345.3125,92973.796875,91080.0,92738.0703125,2078662656
2025-12-03 04:00:00+00:00,92710.0703125,93935.609375,92694.1328125,93009.0,5788655616
2025-12-03 08:00:00+00:00,93019.3515625,93380.3203125,92728.46875,93030.828125,2962178048
2025-12-03 12:00:00+00:00,93030.1171875,93554.9296875,91883.2109375,92391.71875,935550976
2025-12-03 16:00:00+00:00,92380.34375,93486.4921875,91878.703125,93015.546875,0
2025-12-03 20:00:00+00:00,93034.28125,94049.6953125,92865.453125,93454.2578125,1462632448
2025-12-04 00:00:00+00:00,93463.3828125,94022.4765625,92749.1484375,93546.546875,0
2025-12-04 04:00:00+00:00,93553.65625,93553.65625,92821.0625,93395.09375,0
2025-12-04 08:00:00+00:00,93405.609375,93599.9375,92797.765625,92943.4375,0
2025-12-04 12:00:00+00:00,92966.2734375,93165.9921875,91905.4375,93007.4921875,232800256
2025-12-04 16:00:00+00:00,92941.8984375,93165.234375,90978.71875,92028.8671875,2271682560
2025-12-04 20:00:00+00:00,92067.2890625,92663.65625,91771.90625,92133.6484375,0
2025-12-05 00:00:00+00:00,92139.3359375,92702.640625,92070.9296875,92150.609375,0
2025-12-05 04:00:00+00:00,92172.640625,92496.078125,91862.125,92246.8359375,225943552
2025-12-05 08:00:00+00:00,92257.3515625,92257.3515625,91051.4765625,91395.03125,1354833920
2025-12-05 12:00:00+00:00,91381.8046875,91422.6640625,90010.3359375,90320.109375,1359765504
2025-12-05 16:00:00+00:00,90453.953125,90453.953125,88232.8828125,89725.2890625,4549312512
2025-12-05 20:00:00+00:00,89680.0625,89727.28125,88944.9453125,89389.359375,893132800
2025-12-06 00:00:00+00:00,89360.8359375,89793.8984375,89092.0390625,89709.21875,627445760
2025-12-06 04:00:00+00:00,89705.296875,89771.8359375,89501.703125,89638.171875,0
2025-12-06 08:00:00+00:00,89627.609375,89729.40625,89290.7734375,89648.8359375,226177024
2025-12-06 12:00:00+00:00,89659.328125,90174.3359375,89582.7421875,89885.171875,0
2025-12-06 16:00:00+00:00,89779.0546875,89985.5703125,89350.9453125,89433.890625,0
2025-12-06 20:00:00+00:00,89433.6015625,89604.9296875,88981.4921875,89277.8125,259080192
2025-12-07 00:00:00+00:00,89257.46875,89750.2890625,89225.390625,89732.3203125,0
2025-12-07 04:00:00+00:00,89736.515625,89806.9375,89260.28125,89367.4921875,314773504
2025-12-07 08:00:00+00:00,89382.1328125,89524.8515625,89098.2734375,89199.75,62070784
2025-12-07 12:00:00+00:00,89201.8125,89635.671875,87823.5,89498.5859375,3426189312
2025-12-07 16:00:00+00:00,89587.203125,91719.8515625,89199.21875,91367.9921875,6124109824
2025-12-07 20:00:00+00:00,91401.015625,91504.9296875,89150.5390625,90424.5859375,3991441408
2025-12-08 00:00:00+00:00,90426.9453125,91670.484375,90006.03125,91126.984375,4951568384
2025-12-08 04:00:00+00:00,91132.6875,91810.265625,91087.1484375,91544.1953125,1939902464
2025-12-08 08:00:00+00:00,91565.6328125,92255.546875,91526.875,92000.78125,2429562880
2025-12-08 12:00:00+00:00,91982.6640625,92099.34375,89689.6640625,90054.5625,3419762688
2025-12-08 16:00:00+00:00,89910.1796875,90486.9453125,89753.640625,90099.9375,2173693952
2025-12-08 20:00:00+00:00,90125.0390625,91379.140625,90125.0390625,90639.703125,1139195904
2025-12-09 00:00:00+00:00,90644.140625,90820.96875,89830.9375,90435.75,1202860032
2025-12-09 04:00:00+00:00,90412.375,90524.1484375,89586.9765625,90480.9765625,1339244544
2025-12-09 08:00:00+00:00,90477.609375,90595.03125,90014.7890625,90375.5078125,312393728
2025-12-09 12:00:00+00:00,90375.3125,92812.984375,90051.0625,92724.46875,914980864
2025-12-09 16:00:00+00:00,92656.3828125,94601.5703125,92656.3828125,93815.1640625,9747902464
2025-12-09 20:00:00+00:00,93741.5078125,93808.9765625,92316.5546875,92695.234375,1864171520
2025-12-10 00:00:00+00:00,92705.875,92770.34375,92027.890625,92418.5390625,1089171456
2025-12-10 04:00:00+00:00,92415.859375,92733.6328125,92415.40625,92733.6328125,1309835264
2025-12-10 08:00:00+00:00,92778.1796875,93181.6015625,91839.6171875,92112.546875,2958929920
2025-12-10 12:00:00+00:00,92130.1328125,92208.6171875,91676.8984375,92012.4921875,0
2025-12-10 16:00:00+00:00,92072.859375,93128.8515625,91956.8125,92979.0546875,5123604480
2025-12-10 20:00:00+00:00,92946.1171875,94447.9921875,91923.453125,92055.515625,4717125632
2025-12-11 00:00:00+00:00,92034.4453125,92083.9765625,89494.6875,89905.5078125,4501155840
2025-12-11 04:00:00+00:00,89807.2109375,90489.390625,89768.9375,90258.65625,1446944768
2025-12-11 08:00:00+00:00,90257.734375,90488.09375,90008.578125,90276.5078125,183967744
2025-12-11 12:00:00+00:00,90277.78125,90585.953125,89341.171875,89825.3515625,2602782720
2025-12-11 16:00:00+00:00,89912.9921875,91511.421875,89395.0,90834.9921875,0
2025-12-11 20:00:00+00:00,90874.296875,93512.1796875,90874.296875,92513.6640625,4048732160
2025-12-12 00:00:00+00:00,92522.484375,92726.8359375,91506.9921875,92317.5390625,207601664
2025-12-12 04:00:00+00:00,92323.609375,92720.09375,92108.0234375,92448.7109375,3087216640
2025-12-12 08:00:00+00:00,92460.8125,92623.703125,92140.4375,92395.375,5419302912
2025-12-12 12:00:00+00:00,92415.5703125,92589.546875,89817.984375,89817.984375,6511222784
2025-12-12 16:00:00+00:00,89972.2265625,90672.5546875,89546.15625,90169.8515625,9611460608
2025-12-12 20:00:00+00:00,90218.3828125,90410.109375,89926.5234375,90257.796875,467247104
2025-12-13 00:00:00+00:00,90279.3203125,90433.8671875,90128.15625,90344.0859375,1664385024
2025-12-13 04:00:00+00:00,90359.953125,90416.1171875,90290.546875,90350.359375,1433362432
2025-12-13 08:00:00+00:00,90351.9921875,90644.8359375,90335.203125,90355.0390625,270860288
2025-12-13 12:00:00+00:00,90361.4375,90488.75,89988.046875,90119.0390625,0
2025-12-13 16:00:00+00:00,90119.0390625,90260.7734375,90017.15625,90215.390625,0
2025-12-13 20:00:00+00:00,90223.625,90297.0078125,89828.6484375,90296.4375,0
2025-12-14 00:00:00+00:00,90264.171875,90490.1953125,90168.09375,90272.6171875,429215744
2025-12-14 04:00:00+00:00,90274.3125,90342.4140625,90101.96875,90260.6328125,864915456
2025-12-14 08:00:00+00:00,90260.5,90287.25,88899.2578125,89386.75,6338183168
2025-12-14 12:00:00+00:00,89415.796875,89654.21875,88947.625,89052.140625,0
2025-12-14 16:00:00+00:00,89044.1875,89338.21875,88547.8125,88605.0546875,0
2025-12-14 20:00:00+00:00,88660.578125,88823.515625,87638.3203125,88171.078125,0
2025-12-15 00:00:00+00:00,88167.90625,89983.921875,88130.1640625,89300.5546875,0
2025-12-15 04:00:00+00:00,89286.5859375,89899.2421875,89286.5859375,89765.875,0
2025-12-15 08:00:00+00:00,89752.6796875,89975.203125,89589.8671875,89653.140625,384565248
2025-12-15 12:00:00+00:00,89651.890625,89834.75,86681.4453125,86956.4140625,7093598208
2025-12-15 16:00:00+00:00,86872.3515625,87156.4296875,85337.203125,86203.125,8389230592
2025-12-15 20:00:00+00:00,86132.421875,86444.1484375,85570.0859375,86422.1875,1888100352
2025-12-16 00:00:00+00:00,86424.4375,86496.2890625,85568.0546875,85837.78125,1979572224
2025-12-16 04:00:00+00:00,85837.78125,86563.328125,85381.6875,86039.8125,1890127872
2025-12-16 08:00:00+00:00,86007.2109375,87291.6484375,85967.171875,87278.96875,1584852992
2025-12-16 12:00:00+00:00,87245.671875,88108.234375,86272.8125,87875.8828125,3285856256
2025-12-16 16:00:00+00:00,87950.71875,87992.578125,87064.734375,87613.0234375,0
2025-12-16 20:00:00+00:00,87581.15625,87915.609375,87354.046875,87847.6171875,0
2025-12-17 00:00:00+00:00,87842.8671875,87888.8359375,87177.265625,87185.2109375,628613120
2025-12-17 04:00:00+00:00,87210.3828125,87357.15625,86229.78125,87032.375,468123648
2025-12-17 08:00:00+00:00,87024.109375,87080.6953125,86237.71875,86952.9765625,159756288
2025-12-17 12:00:00+00:00,86953.8359375,90234.7734375,86826.59375,87302.0546875,4645810176
2025-12-17 16:00:00+00:00,87222.421875,87693.265625,85344.1796875,85976.78125,3822034944
2025-12-17 20:00:00+00:00,85986.8203125,86350.875,85635.21875,86144.3671875,1265033216
2025-12-18 00:00:00+00:00,86196.7890625,86736.5390625,85848.5,86554.53125,1239846912
2025-12-18 04:00:00+00:00,86583.875,86857.8359375,86367.8125,86772.3515625,47095808
2025-12-18 08:00:00+00:00,86796.6328125,87389.9140625,86674.5703125,87220.5234375,1098354688
2025-12-18 12:00:00+00:00,87271.328125,89283.6640625,87103.390625,88502.203125,4440948736
2025-12-18 16:00:00+00:00,88447.6328125,88466.8203125,84485.53125,84542.4453125,5446352896
2025-12-18 20:00:00+00:00,84460.9765625,85666.7109375,84460.9765625,85476.1328125,4573900800
2025-12-19 00:00:00+00:00,85463.296875,87489.6171875,85114.8828125,86761.8046875,2113105920
2025-12-19 04:00:00+00:00,86789.3828125,88295.3046875,86660.9296875,87899.90625,4039880704
2025-12-19 08:00:00+00:00,87893.8828125,88314.3125,87702.75,88158.4375,942739456
2025-12-19 12:00:00+00:00,88147.6484375,89313.359375,87567.078125,87873.5234375,309714944
2025-12-19 16:00:00+00:00,87939.203125,88755.9453125,86858.1796875,87817.0390625,1538793472
2025-12-19 20:00:00+00:00,87790.046875,88339.921875,87593.0546875,88101.671875,277614592
2025-12-20 00:00:00+00:00,88098.40625,88306.1640625,87924.875,88192.0078125,138588160
2025-12-20 04:00:00+00:00,88181.5234375,88450.6796875,88097.0546875,88217.40625,0
2025-12-20 08:00:00+00:00,88218.359375,88377.5390625,88082.484375,88254.078125,0
2025-12-20 12:00:00+00:00,88239.15625,88279.078125,87953.9375,88148.1640625,0
2025-12-20 16:00:00+00:00,88163.40625,88337.6015625,88086.0546875,88190.2109375,0
2025-12-20 20:00:00+00:00,88185.4453125,88373.46875,88118.7734375,88344.703125,36218880
2025-12-21 00:00:00+00:00,88339.9609375,88387.328125,87870.3671875,88044.75,422770688
2025-12-21 04:00:00+00:00,88038.3828125,88177.2578125,88031.09375,88104.828125,0
2025-12-21 08:00:00+00:00,88129.6328125,89011.0859375,88128.2421875,88585.8359375,1654512640
2025-12-21 12:00:00+00:00,88591.1484375,88878.453125,87624.03125,88039.1875,2048605184
2025-12-21 16:00:00+00:00,88042.78125,88530.125,87957.515625,88482.203125,1241165824
2025-12-21 20:00:00+00:00,88462.3515625,88711.84375,88108.7890625,88621.3984375,728035328
2025-12-22 00:00:00+00:00,88621.6640625,89577.7109375,88013.03125,88758.171875,3731965952
2025-12-22 04:00:00+00:00,88783.2734375,89144.6328125,88702.5859375,89093.9765625,1982580736
2025-12-22 08:00:00+00:00,89118.734375,89989.4453125,89088.1640625,89919.90625,2553886720
2025-12-22 12:00:00+00:00,89915.8828125,90372.2109375,89219.296875,89738.3046875,4868403200
2025-12-22 16:00:00+00:00,89715.3671875,90056.9765625,87975.2265625,88039.9375,3943653376
2025-12-22 20:00:00+00:00,88034.3359375,88732.3828125,87933.328125,88490.03125,2483564544
2025-12-23 00:00:00+00:00,88530.7265625,88857.3046875,87883.34375,88181.9140625,482131968
2025-12-23 04:00:00+00:00,88131.7890625,88304.8671875,87061.8203125,87509.3359375,7456055296
2025-12-23 08:00:00+00:00,87506.2421875,87819.015625,87268.7265625,87819.015625,1763012608
2025-12-23 12:00:00+00:00,87809.015625,87862.21875,86656.34375,87426.453125,0
2025-12-23 16:00:00+00:00,87417.984375,88117.2109375,87151.1953125,87697.2734375,1847566336
2025-12-23 20:00:00+00:00,87709.71875,88271.2109375,87174.4921875,87404.3203125,792784896
2025-12-24 00:00:00+00:00,87431.0859375,87750.0546875,86873.8515625,87287.046875,74338304
2025-12-24 04:00:00+00:00,87286.5234375,87401.4453125,86755.796875,86921.6328125,0
2025-12-24 08:00:00+00:00,86877.7890625,87280.8046875,86691.9375,87156.0859375,178896896
2025-12-24 12:00:00+00:00,87158.4140625,87420.4609375,86411.796875,86914.6015625,0
2025-12-24 16:00:00+00:00,86941.2890625,87572.890625,86904.109375,87495.484375,0
2025-12-24 20:00:00+00:00,87507.8203125,87947.0546875,87489.7734375,87608.3203125,0
2025-12-25 00:00:00+00:00,87608.0546875,87870.1171875,87488.328125,87792.0546875,0
2025-12-25 04:00:00+00:00,87788.71875,87795.21875,87613.1875,87786.6875,0
2025-12-25 08:00:00+00:00,87782.921875,87808.9375,87238.015625,87458.4921875,259958784
2025-12-25 12:00:00+00:00,87476.3203125,88462.0703125,87373.84375,88274.7890625,0
2025-12-25 16:00:00+00:00,88259.4140625,88389.234375,87948.015625,88094.2265625,0
2025-12-25 20:00:00+00:00,88096.2109375,88103.3125,86971.5,87235.5078125,1551816704
2025-12-26 00:00:00+00:00,87214.5,89232.1484375,86917.9765625,88742.3125,7833528320
2025-12-26 04:00:00+00:00,88688.6484375,89439.1171875,88372.125,88372.125,4666808320
2025-12-26 08:00:00+00:00,88394.3984375,88828.0625,88394.3984375,88512.640625,1155010560
2025-12-26 12:00:00+00:00,88493.953125,88983.1640625,86645.6328125,86991.421875,6990108672
2025-12-26 16:00:00+00:00,87063.71875,87481.71875,86785.90625,87414.7265625,2860371968
2025-12-26 20:00:00+00:00,87447.5078125,87698.7109375,87278.109375,87301.4296875,548147200
2025-12-27 00:00:00+00:00,87316.0078125,87463.1796875,87196.078125,87448.96875,0
2025-12-27 04:00:00+00:00,87447.90625,87642.4921875,87369.2734375,87478.546875,0
2025-12-27 08:00:00+00:00,87488.0703125,87606.2109375,87367.0859375,87416.84375,0
2025-12-27 12:00:00+00:00,87451.8359375,87545.8046875,87294.828125,87516.34375,0
2025-12-27 16:00:00+00:00,87492.6640625,87525.015625,87400.0,87512.390625,0
2025-12-27 20:00:00+00:00,87523.9375,87863.984375,87479.7890625,87799.34375,366449664
2025-12-28 00:00:00+00:00,87806.0546875,87866.5859375,87657.78125,87688.1015625,126834688
2025-12-28 04:00:00+00:00,87684.0703125,87743.640625,87555.765625,87665.2734375,70038528
2025-12-28 08:00:00+00:00,87657.328125,87881.890625,87657.328125,87789.5546875,290982912
2025-12-28 12:00:00+00:00,87813.84375,87951.984375,87749.59375,87780.0625,640440320
2025-12-28 16:00:00+00:00,87779.65625,87857.578125,87444.390625,87485.578125,1077680128
2025-12-28 20:00:00+00:00,87476.078125,87898.421875,87396.0390625,87835.7890625,521916416
2025-12-29 00:00:00+00:00,87858.109375,90032.4140625,87756.3671875,90032.4140625,8146573312
2025-12-29 04:00:00+00:00,90012.6328125,90269.015625,89415.9765625,89518.6171875,6265434112
2025-12-29 08:00:00+00:00,89505.28125,89694.109375,87485.3203125,87508.1796875,7119962112
2025-12-29 12:00:00+00:00,87485.1015625,88007.96875,86760.265625,87636.625,8862298112
2025-12-29 16:00:00+00:00,87600.4453125,87870.671875,87238.1015625,87238.1015625,2449547264
2025-12-29 20:00:00+00:00,87246.40625,87482.46875,86975.015625,87134.3515625,1268654080
2025-12-30 00:00:00+00:00,87142.078125,87305.9375,86737.0703125,87285.1484375,0
2025-12-30 04:00:00+00:00,87263.125,87472.65625,87052.0546875,87378.296875,0
2025-12-30 08:00:00+00:00,87377.125,88056.640625,87377.125,87751.421875,239476736
2025-12-30 12:00:00+00:00,87845.296875,88973.1015625,87749.84375,88947.28125,1800990720
2025-12-30 16:00:00+00:00,88916.6796875,89291.796875,87927.6328125,88153.5390625,2932967424
2025-12-30 20:00:00+00:00,88142.3359375,88477.875,87814.0234375,88429.5859375,266125312
2025-12-31 00:00:00+00:00,88407.7265625,88673.15625,88085.4921875,88338.7890625,386588672
2025-12-31 04:00:00+00:00,88342.203125,88517.1484375,88229.0546875,88496.046875,519180288
2025-12-31 08:00:00+00:00,88492.7265625,88894.6484375,88302.9921875,88863.515625,293965824
2025-12-31 12:00:00+00:00,88910.5,89019.9375,87728.4140625,87911.6328125,381339648
2025-12-31 16:00:00+00:00,87845.2421875,87903.6875,87334.125,87455.484375,296370176
2025-12-31 20:00:00+00:00,87419.890625,87738.6171875,87141.0078125,87508.046875,1170632704
2026-01-01 00:00:00+00:00,87512.875,87922.5234375,87512.875,87710.953125,0
2026-01-01 04:00:00+00:00,87698.5078125,87698.5078125,87413.7578125,87479.6875,441933824
2026-01-01 08:00:00+00:00,87486.9296875,87875.796875,87486.9296875,87875.796875,0
2026-01-01 12:00:00+00:00,87878.8671875,87941.4140625,87713.8515625,87922.0625,0
2026-01-01 16:00:00+00:00,87920.5625,88358.0390625,87762.65625,88222.2578125,0
2026-01-01 20:00:00+00:00,88239.71875,88791.9765625,88133.1328125,88733.0625,631752704
2026-01-02 00:00:00+00:00,88725.46875,88985.9609375,88298.6171875,88778.703125,1673244672
2026-01-02 04:00:00+00:00,88832.3828125,88956.0703125,88477.3984375,88773.3203125,998658048
2026-01-02 08:00:00+00:00,88754.0859375,89786.4921875,88711.90625,89428.8046875,5463789568
